url,entityID
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1169603.html,Lewis Hamilton
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172065.html,Nico Rosberg
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172075.html,Fernando Alonso
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172079.html,Juan Pablo Montoya
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172081.html,Jenson Button
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172086.html,Mark Webber
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172115.html,Kimi Räikkönen
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172154.html,Sebastian Vettel
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172167.html,Niccolo Antonelli
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172175.html,Gabriel Rodrigo
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172189.html,Romano Fenati
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172199.html,Andrea Dovizioso
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172201.html,Mike Rockenfeller
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172236.html,Steijn Schothorst
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172295.html,Valtteri Bottas
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172298.html,Takaaki Nakagami
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172336.html,Francesco Bagnaia
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172344.html,Ralph Boschung
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172347.html,Kevin Joerg
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172360.html,Tom Coronel
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172383.html,James Thompson
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172403.html,Karel Hanika
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172466.html,Alex Lowes
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172476.html,Mahaveer Raghunathan
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172478.html,Hiroki Ono
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172507.html,Philo Paz Armand
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172529.html,Mikhail Aleshin
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172559.html,Artem Markelov
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172564.html,Richard Gonda
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172582.html,Stefano Valtulini
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172623.html,Aleix Espargaro
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172635.html,Antonio Felix da Costa
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172645.html,Harrison Newey
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172663.html,Maxime Martin
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172670.html,Bruno Spengler
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172684.html,Luca Filippi
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172711.html,Sandy Stuvik
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172729.html,Daniel Ricciardo
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172739.html,Arthur Pic
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172759.html,Jake Dennis
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172762.html,Johann Zarco
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172792.html,Fredrik Ekblom
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172885.html,Josef Newgarden
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172892.html,Luis Salom
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172899.html,Nicholas Latifi
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172906.html,Oliver Rowland
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172913.html,Charles Leclerc
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172920.html,Tatiana Calderon
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172926.html,Lorenzo Dalla Porta
