url,entityID
/home/edimar/doutorado/doutorado04/bases/ORION/driver/formula_e/1177560.html,Lucas di Grassi
/home/edimar/doutorado/doutorado04/bases/ORION/driver/formula_e/1177582.html,Stephane Sarrazin
/home/edimar/doutorado/doutorado04/bases/ORION/driver/formula_e/1177583.html,Sebastien Buemi
/home/edimar/doutorado/doutorado04/bases/ORION/driver/formula_e/1177584.html,Nick Heidfeld
/home/edimar/doutorado/doutorado04/bases/ORION/driver/formula_e/1177585.html,Nico Prost
/home/edimar/doutorado/doutorado04/bases/ORION/driver/formula_e/1177586.html,Antonio Felix da Costa
/home/edimar/doutorado/doutorado04/bases/ORION/driver/formula_e/1177587.html,Robin Frijns
/home/edimar/doutorado/doutorado04/bases/ORION/driver/formula_e/1177588.html,Jerome D'Ambrosio
/home/edimar/doutorado/doutorado04/bases/ORION/driver/formula_e/1177589.html,Maro Engel
/home/edimar/doutorado/doutorado04/bases/ORION/driver/formula_e/1177590.html,Loic Duval
/home/edimar/doutorado/doutorado04/bases/ORION/driver/formula_e/1177591.html,Jose Maria Lopez
/home/edimar/doutorado/doutorado04/bases/ORION/driver/formula_e/1177592.html,Daniel Abt
/home/edimar/doutorado/doutorado04/bases/ORION/driver/formula_e/1177593.html,Nelson Piquet
/home/edimar/doutorado/doutorado04/bases/ORION/driver/formula_e/1177594.html,Jean-Eric Vergne
/home/edimar/doutorado/doutorado04/bases/ORION/driver/formula_e/1177595.html,Adam Carroll
/home/edimar/doutorado/doutorado04/bases/ORION/driver/formula_e/1177596.html,Sam Bird
/home/edimar/doutorado/doutorado04/bases/ORION/driver/formula_e/1177597.html,Mitch Evans
/home/edimar/doutorado/doutorado04/bases/ORION/driver/formula_e/1177598.html,Felix Rosenqvist
/home/edimar/doutorado/doutorado04/bases/ORION/driver/formula_e/1177599.html,Ma Qing Hua
/home/edimar/doutorado/doutorado04/bases/ORION/driver/formula_e/1177600.html,Oliver Turvey
