url,entityID
/home/edimar/doutorado/doutorado04/bases/ORION/driver/champ/586410.html,James Hinchcliffe
/home/edimar/doutorado/doutorado04/bases/ORION/driver/champ/586417.html,Antonio Pizzonia
/home/edimar/doutorado/doutorado04/bases/ORION/driver/champ/586424.html,Tristan Gommendy
/home/edimar/doutorado/doutorado04/bases/ORION/driver/champ/586442.html,Greg Mansell
/home/edimar/doutorado/doutorado04/bases/ORION/driver/champ/586444.html,Mario Dominguez
/home/edimar/doutorado/doutorado04/bases/ORION/driver/champ/586446.html,Mark Plourde
/home/edimar/doutorado/doutorado04/bases/ORION/driver/champ/586449.html,Franck Perera Profile
/home/edimar/doutorado/doutorado04/bases/ORION/driver/champ/586472.html,Sheri Plourde
/home/edimar/doutorado/doutorado04/bases/ORION/driver/champ/586474.html,Matt Halliday
/home/edimar/doutorado/doutorado04/bases/ORION/driver/champ/586478.html,Ricardo Zonta
/home/edimar/doutorado/doutorado04/bases/ORION/driver/champ/586481.html,Oriol Servia
/home/edimar/doutorado/doutorado04/bases/ORION/driver/champ/586489.html,Bruno Junqueira
/home/edimar/doutorado/doutorado04/bases/ORION/driver/champ/586493.html,Dan Clarke
/home/edimar/doutorado/doutorado04/bases/ORION/driver/champ/586496.html,Justin Wilson
/home/edimar/doutorado/doutorado04/bases/ORION/driver/champ/586503.html,Nelson Philippe
/home/edimar/doutorado/doutorado04/bases/ORION/driver/champ/586510.html,Simon Pagenaud
/home/edimar/doutorado/doutorado04/bases/ORION/driver/champ/586512.html,Robert Doornbos
/home/edimar/doutorado/doutorado04/bases/ORION/driver/champ/586514.html,Jan Heylen Profile
/home/edimar/doutorado/doutorado04/bases/ORION/driver/champ/586516.html,Alex Figge
/home/edimar/doutorado/doutorado04/bases/ORION/driver/champ/586523.html,Enrique Bernoldi
