url,entityID
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1179105.html,Kimi Raikkonen
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1179126.html,Lewis Hamilton
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1179130.html,Daniel Ricciardo
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1179135.html,Nico Rosberg
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1179196.html,Sebastian Vettel
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1180461.html,Max Verstappen
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1180463.html,Esteban Gutierrez
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1180464.html,Felipe Massa
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1180465.html,Romain Grosjean
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1180466.html,Esteban Ocon
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1180467.html,Jolyon Palmer
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1180468.html,Carlos Sainz
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1180469.html,Marcus Ericsson
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1180470.html,Valtteri Bottas
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1180471.html,Pascal Wehrlein
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1180472.html,Sergio Perez
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1180473.html,Rio Haryanto
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1180474.html,Daniil Kvyat
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1180475.html,Kevin Magnussen
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1180476.html,Jenson Button
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1180477.html,Fernando Alonso
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1180478.html,Felipe Nasr
/home/edimar/doutorado/doutorado04/bases/ORION/driver/sky_sports/1180479.html,Nico Hulkenberg
