url,entityID
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/511369.html,Scott Dixon
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/511411.html,Helio Castroneves
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/511418.html,Michel Jourdain Jr.
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/511527.html,Simon Pagenaud
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/511712.html,Ryan Hunter-Reay
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/511726.html,Carlos Munoz
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/511772.html,Simona De Silvestro
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/511778.html,James Jakes
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585206.html,Graham Rahal
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585209.html,Sebastien Bourdais
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585211.html,Lucas Luhr
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585214.html,Townsend Bell
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585217.html,Ana Beatriz
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585220.html,Buddy Lazier
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585224.html,Charlie Kimball
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585227.html,Will Power
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585231.html,Ed Carpenter
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585237.html,Katherine Legge
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585241.html,Justin Wilson
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585245.html,Dario Franchitti
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585249.html,Takuma Sato
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585253.html,James Hinchcliffe
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585257.html,Tristan Vautier
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585265.html,Conor Daly
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585269.html,James Davison
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585276.html,E.J. Viso
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585280.html,AJ Allmendinger
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585284.html,Ryan Briscoe
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585287.html,Sebastian Saavedra
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585293.html,Oriol Servia
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585295.html,Mike Conway
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585298.html,Luca Filippi
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585301.html,Josef Newgarden
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585304.html,Pippa Mann
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585308.html,Alex Tagliani
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585310.html,Marco Andretti
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585321.html,Tony Kanaan
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585325.html,JR Hildebrand
/home/edimar/doutorado/doutorado04/bases/ORION/driver/indycar/585330.html,Stefan Wilson
