url,entityID
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1169603.html,Lewis Hamilton
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172065.html,Nico Rosberg
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172075.html,Fernando Alonso
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172081.html,Jenson Button
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172115.html,Kimi Räikkönen
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172154.html,Sebastian Vettel
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172236.html,Steijn Schothorst
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172295.html,Valtteri Bottas
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172344.html,Ralph Boschung
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172347.html,Kevin Joerg
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172635.html,Antonio Felix da Costa
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172711.html,Sandy Stuvik
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172729.html,Daniel Ricciardo
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172759.html,Jake Dennis
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172885.html,Josef Newgarden
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172913.html,Charles Leclerc
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1172920.html,Tatiana Calderon
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1173010.html,Daniel Juncadella
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1173075.html,Adrien Tambay
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1173101.html,Rubens Barrichello
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1173189.html,Alex Palou
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1173268.html,Max Verstappen
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1173404.html,Daniil Kvyat
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1173608.html,Pascal Wehrlein
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1173624.html,Alex Lynn
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1173644.html,Romain Grosjean
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1173785.html,Oscar Tunjo
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1173811.html,Sergio Perez
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1173855.html,Alex Albon
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1173888.html,Luca Ghiotto
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1173898.html,Artur Janosz
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1173899.html,Jimmy Eriksson
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1173997.html,Tom Dillmann
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1174437.html,Alfonso Celis
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1174465.html,Alexander Rossi
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1174605.html,Nico Muller
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1174745.html,Esteban Gutiérrez
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1174788.html,Marvin Kirchhofer
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1174821.html,Kevin Magnussen
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1174869.html,Robert Wickens
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1174943.html,Nico Hülkenberg
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1174982.html,Nyck de Vries
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1175036.html,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1175047.html,Matt Parry
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1175081.html,Felipe Nasr
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1175115.html,Esteban Ocon
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1175135.html,Jack Aitken
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1175179.html,Matevos Isaakyan
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1175193.html,Mitchell Evans
/home/edimar/doutorado/doutorado04/bases/ORION/driver/gp_update/1175351.html,Giuliano Alesi
