url,entityID
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/1000001.html,Giovanni Buffarello
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/1000005.html,Fosco Giansanti
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/1000007.html,Remy Hirschy
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/1000023.html,Ken Araoka
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/1042283.html,John Mcphee
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/1042507.html,Alex Kenshington
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/1042508.html,Robin Halen
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/1042509.html,Marcel Becker
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/1078284.html,Dylan Mavin
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/1078285.html,Ornella Ongaro
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/1080173.html,Avalon Biddle
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/1080174.html,Alexander Phillis
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/1080175.html,Emil Petersen
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/511347.html,Andrea Dovizioso
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599648.html,Anthony West
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599660.html,Alex De Angelis
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599669.html,Luca Morelli
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599688.html,Alessio Palumbo
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599699.html,Jorge Lorenzo
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599716.html,Hiroshi Aoyama
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599731.html,Ratthapark Wilairot
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599742.html,Youichi Ui
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599755.html,Shuhei Aoyama
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599768.html,Taro Sekiguchi
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599787.html,Shinya Nakano
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599795.html,Seijin Oikawa
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599809.html,Jules Cluzel
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599825.html,Takumi Takahashi
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599839.html,Alex Baldolini
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599862.html,Dirk Heidolf
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599875.html,Arturo Tizon
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599886.html,Kouki Takahashi
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599910.html,Aleix Espargaro
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599923.html,Roberto Locatelli
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599943.html,Andrea Ballerini
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599962.html,David De Gea
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599981.html,Marco Simoncelli
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/599992.html,Fabricio Perren
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/600015.html,Hector Barbera
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/600048.html,Jakub Smrz
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/600059.html,Arnaud Vincent
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/600068.html,Yuki Takahashi
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/600083.html,Ryuji Yokoe
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/600099.html,Manuel Poggiali
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/600119.html,Jordi Carchano
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/600136.html,Sylvain Guintoli
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/601339.html,Jarno Van Der Marel
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/601401.html,Zheng Peng Li
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/607047.html,Andrea Iommi
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/607050.html,Andrea Iannone
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/607052.html,Andrea Zappa
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/616958.html,Simon Crafar
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617340.html,Dani Pedrosa
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617342.html,Marc Marquez
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617344.html,Javier Del Amor
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617345.html,Bryan Staring
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617346.html,Bradley Smith
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617347.html,Colin Edwards
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617349.html,Alvaro Bautista
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617351.html,Karel Abraham
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617353.html,Katsuyuki Nakasuga
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617356.html,Pol Espargaro
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617358.html,Mike Di Meglio
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617359.html,Danilo Petrucci
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617360.html,Scott Redding
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617362.html,Michael Laverty
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617363.html,Cal Crutchlow
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617364.html,Nicky Hayden
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617365.html,Yonny Hernandez
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617366.html,Stefan Bradl
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617367.html,Valentino Rossi
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617510.html,Freddie Spencer
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617515.html,Giacomo Agostini
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617520.html,Geoff Duke
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617768.html,Dan Linfoot
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/617774.html,Alex Debon
